product_code,Business Unit,Type,Products Business Line Leader,Subtype,Product Name,Brand Name,Brand Manager
84758110,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Goggles of Night,SABLE,Nundro Rockseeker
84862845,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Sword of Wounding,U.N.N.,Ruralion Baeneduren
84926124,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dawnbringer,RED CURTAIN,Siras Invictus
84971526,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,TOOLS,Scribes Pen,SABLE,Nundro Rockseeker
85046713,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Hammer, sledge ",RED CURTAIN,Siras Invictus
85077468,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Horse,U.N.N.,Ruralion Baeneduren
85146960,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Astral Shard,ARCANTIC,Enthoril Murkywaters
85275657,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Intellect,SABLE,Nundro Rockseeker
85387460,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Battleaxe ,U.N.N.,Ruralion Baeneduren
85433330,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield +2,U.N.N.,Ruralion Baeneduren
85454809,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystal Ball of Mind Reading,SABLE,Nundro Rockseeker
85483636,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Heavy Armour +2,MYTHAL,Arentian Mythrandius
85510197,LUXURY SPECIALTIES,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Lyre of Building,ARCANTIC,Enthoril Murkywaters
85521110,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Eyes of Charming,SABLE,Nundro Rockseeker
85593713,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Cloak of the Bat,ARCANTIC,Enthoril Murkywaters
85629922,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Language Knowledge,BORDERLANDS,Thaldrak Battlehammer
85741973,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 3,RED CURTAIN,Siras Invictus
85799936,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Blanket ,BORDERLANDS,Thaldrak Battlehammer
85855042,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Javelin (10),RED CURTAIN,Siras Invictus
85921058,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Superior Healing,BORDERLANDS,Thaldrak Battlehammer
86077241,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,GOGGLES,Knaves Eyepatch,MYTHAL,Arentian Mythrandius
86310910,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dust of Sneezing and Choking,RED CURTAIN,Siras Invictus
86396573,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Winter,SABLE,Nundro Rockseeker
86410220,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Brewer’s supplies ,RED CURTAIN,Siras Invictus
86414544,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,HELMET,Mask of the Beast,SABLE,Nundro Rockseeker
86438389,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Portable Hole,ARCANTIC,Enthoril Murkywaters
86512662,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystalline Chronicle,SABLE,Nundro Rockseeker
86534443,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Vicious Weapon,MYTHAL,Arentian Mythrandius
86536899,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Morningstar ,U.N.N.,Ruralion Baeneduren
86565978,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows (100),U.N.N.,Ruralion Baeneduren
86571186,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Storm Giant Strength,SABLE,Nundro Rockseeker
86591876,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Fane-Eater,RED CURTAIN,Siras Invictus
86595200,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Staff,U.N.N.,Ruralion Baeneduren
86610906,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Carpenter’s tools ,BORDERLANDS,Thaldrak Battlehammer
86614697,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Glaive ,RED CURTAIN,Siras Invictus
86636125,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Brazier of Commanding Fire Elementals,SABLE,Nundro Rockseeker
86648351,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Scorpion Armor,U.N.N.,Ruralion Baeneduren
86658102,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Tinker’s tools ,U.N.N.,Ruralion Baeneduren
86720243,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Half plate ,U.N.N.,Ruralion Baeneduren
86748574,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield ,RED CURTAIN,Siras Invictus
86764595,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Mariners Armour,U.N.N.,Ruralion Baeneduren
86849969,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Carpenter’s tools ,U.N.N.,Ruralion Baeneduren
86850923,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Dark Shard Amulet,RED CURTAIN,Siras Invictus
86880316,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Quiver of Ehlonna,SABLE,Nundro Rockseeker
86880318,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,War Steeder,BORDERLANDS,Thaldrak Battlehammer
87000628,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Hill Giant Strength,SABLE,Nundro Rockseeker
87061582,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Flail ,RED CURTAIN,Siras Invictus
87115642,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Manual of Golems,MYTHAL,Arentian Mythrandius
87152540,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Leather Armour,U.N.N.,Ruralion Baeneduren
87169204,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Amulet (Holy symbol),BORDERLANDS,Thaldrak Battlehammer
87206113,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Gem (Quartz),U.N.N.,Ruralion Baeneduren
87258091,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Leadership,MYTHAL,Arentian Mythrandius
87342813,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GAUNTLETS / GLOVES,Gloves of Thievery,MYTHAL,Arentian Mythrandius
87346191,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Trumpet,RED CURTAIN,Siras Invictus
87384997,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Pick, miner’s ",RED CURTAIN,Siras Invictus
87414852,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Weapon of Certain Death Enchantment,SABLE,Nundro Rockseeker
87457539,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Free Action,ARCANTIC,Enthoril Murkywaters
87484822,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,RING,Ring of Fire Elemental Command,BORDERLANDS,Thaldrak Battlehammer
87492183,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Blowgun needles (50) ,RED CURTAIN,Siras Invictus
87522508,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Shadowfell Brand Tattoo Enchantment,SABLE,Nundro Rockseeker
87541633,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Helm of Comprehending Languages,U.N.N.,Ruralion Baeneduren
87546858,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Antitoxin (Crate),BORDERLANDS,Thaldrak Battlehammer
87597583,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,"Clothes, costume ",BORDERLANDS,Thaldrak Battlehammer
87639497,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Crossbow Bolts +2,U.N.N.,Ruralion Baeneduren
87688803,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Healer’s kit ,U.N.N.,Ruralion Baeneduren
87698004,ADVENTURING,JEWELRY,Lanec Lot,RING,Signet ring ,BORDERLANDS,Thaldrak Battlehammer
87727991,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Retribution,SABLE,Nundro Rockseeker
87792679,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,"Tent, two-person ",BORDERLANDS,Thaldrak Battlehammer
87906505,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Professor Orb,U.N.N.,Ruralion Baeneduren
87981317,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Red Dragon Mask,MYTHAL,Arentian Mythrandius
87991751,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Mace ,U.N.N.,Ruralion Baeneduren
87997395,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Cowboy Hat,BORDERLANDS,Thaldrak Battlehammer
88018116,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Winter Jacket,BORDERLANDS,Thaldrak Battlehammer
88097777,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Flail ,U.N.N.,Ruralion Baeneduren
88102091,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Rapier ,BORDERLANDS,Thaldrak Battlehammer
88109190,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,"Clothes, Common ",U.N.N.,Ruralion Baeneduren
88209647,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +1,SABLE,Nundro Rockseeker
88434288,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Loadstone,U.N.N.,Ruralion Baeneduren
88496225,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Arcane Grimore,U.N.N.,Ruralion Baeneduren
88502242,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Berserker Axe,U.N.N.,Ruralion Baeneduren
88502790,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Jumping,SABLE,Nundro Rockseeker
88577387,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of the Pact Keeper +3,ARCANTIC,Enthoril Murkywaters
88595786,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Duskcrusher,BORDERLANDS,Thaldrak Battlehammer
88632724,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Elvenkind,U.N.N.,Ruralion Baeneduren
88720923,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Celestials),ARCANTIC,Enthoril Murkywaters
88777241,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Obsidian Steed of Wondrous Power,ARCANTIC,Enthoril Murkywaters
88838489,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Saddle,U.N.N.,Ruralion Baeneduren
88860943,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Force Resistance,SABLE,Nundro Rockseeker
88884906,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Flying,ARCANTIC,Enthoril Murkywaters
88897788,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Grappling hook ,U.N.N.,Ruralion Baeneduren
88953057,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Parchment (twenty pages) ,U.N.N.,Ruralion Baeneduren
88961174,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ersatz Eye,RED CURTAIN,Siras Invictus
88970089,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Spikes, iron (10) ",RED CURTAIN,Siras Invictus
88982399,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Invulnerability,SABLE,Nundro Rockseeker
88989450,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Frost,RED CURTAIN,Siras Invictus
89049186,COMMISSIONS,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Vitality,BORDERLANDS,Thaldrak Battlehammer
89050177,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Smoldering Armor Enchantment,SABLE,Nundro Rockseeker
89090261,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Pot of Awakening,SABLE,Nundro Rockseeker
89168890,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Necrotic vulnerability,SABLE,Nundro Rockseeker
89261371,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,"Clothes, traveler’s ",RED CURTAIN,Siras Invictus
89262906,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Cart,RED CURTAIN,Siras Invictus
89279719,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Manual of Gainful Exercise,MYTHAL,Arentian Mythrandius
89283968,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Coin of Delving,SABLE,Nundro Rockseeker
89325317,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,RING,Ring of Spell Storing,SABLE,Nundro Rockseeker
89431519,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Giant War Lizard,U.N.N.,Ruralion Baeneduren
89463892,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Breathing Bubble,SABLE,Nundro Rockseeker
89464293,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Magnifying glass ,U.N.N.,Ruralion Baeneduren
89470227,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Crowbar ,RED CURTAIN,Siras Invictus
89569180,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Plate mail,U.N.N.,Ruralion Baeneduren
89570502,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Xorian Wenge Focus,U.N.N.,Ruralion Baeneduren
89616675,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Gem (Obsidian),U.N.N.,Ruralion Baeneduren
89641924,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Weaver’s tools ,RED CURTAIN,Siras Invictus
89645802,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystalline Chronicle,BORDERLANDS,Thaldrak Battlehammer
89650549,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Thunder and Lightning,RED CURTAIN,Siras Invictus
89779082,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Eversmoking Bottle,RED CURTAIN,Siras Invictus
89794160,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,STAFF,Blackstaff,MYTHAL,Arentian Mythrandius
89858386,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Acid Resistance,BORDERLANDS,Thaldrak Battlehammer
89892135,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Growth,RED CURTAIN,Siras Invictus
89904177,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Tinderstrike,MYTHAL,Arentian Mythrandius
89937541,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Rope, silk (50 feet) ",U.N.N.,Ruralion Baeneduren
89967302,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Tome of Understanding,SABLE,Nundro Rockseeker
90003078,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Alertness,ARCANTIC,Enthoril Murkywaters
90183198,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Blue Dragon Mask,SABLE,Nundro Rockseeker
90239927,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows (100),RED CURTAIN,Siras Invictus
90287076,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 6,U.N.N.,Ruralion Baeneduren
90333023,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Vorpal Sword,SABLE,Nundro Rockseeker
90348222,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Rabbit,RED CURTAIN,Siras Invictus
90363425,COMMISSIONS,JEWELRY,Lanec Lot,AMULET / NECKLACE,Scarab of Protection,ARCANTIC,Enthoril Murkywaters
90376471,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of the Planes,SABLE,Nundro Rockseeker
90401821,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Ruby of the War Mage,U.N.N.,Ruralion Baeneduren
90453282,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Fire,SABLE,Nundro Rockseeker
90478478,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Shawm,RED CURTAIN,Siras Invictus
90517675,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Speed,U.N.N.,Ruralion Baeneduren
90567609,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Caltrops (bag of 20) ,RED CURTAIN,Siras Invictus
90599763,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Giant Slayer,U.N.N.,Ruralion Baeneduren
90611126,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WEAPON OTHER,Weapon +3,MYTHAL,Arentian Mythrandius
90630034,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Backpack ,BORDERLANDS,Thaldrak Battlehammer
90642252,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dimensional Shackles,RED CURTAIN,Siras Invictus
90659810,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Vox Seeker,RED CURTAIN,Siras Invictus
90763327,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield +1,MYTHAL,Arentian Mythrandius
90763464,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Sending Stones,RED CURTAIN,Siras Invictus
90784535,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Oil of Slipperiness,BORDERLANDS,Thaldrak Battlehammer
90824502,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Bloodaxe,MYTHAL,Arentian Mythrandius
90843043,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Heart Weavers Primer,RED CURTAIN,Siras Invictus
90852001,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Instrument of Illusions,MYTHAL,Arentian Mythrandius
90904307,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Candle of the Deep,BORDERLANDS,Thaldrak Battlehammer
90927467,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 7,SABLE,Nundro Rockseeker
91008035,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Necrotic vulnerability,U.N.N.,Ruralion Baeneduren
91009911,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Thunder vulnerability,MYTHAL,Arentian Mythrandius
91154471,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dawnbringer,SABLE,Nundro Rockseeker
91216613,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Handaxe ,U.N.N.,Ruralion Baeneduren
91237087,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,TOOLS,Clockwork Amulet,RED CURTAIN,Siras Invictus
91344878,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Shawm,U.N.N.,Ruralion Baeneduren
91357599,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of the Woodlands,MYTHAL,Arentian Mythrandius
91362599,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Lance ,BORDERLANDS,Thaldrak Battlehammer
91375773,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Manacles ,BORDERLANDS,Thaldrak Battlehammer
91380387,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Scale, merchant’s ",RED CURTAIN,Siras Invictus
91416529,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Greataxe ,BORDERLANDS,Thaldrak Battlehammer
91604362,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Cow,RED CURTAIN,Siras Invictus
91714989,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Force Resistance,MYTHAL,Arentian Mythrandius
91717248,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Chain (10 feet) ,U.N.N.,Ruralion Baeneduren
91717881,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Torch (set of 20),BORDERLANDS,Thaldrak Battlehammer
91769135,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of the War Mage +1,U.N.N.,Ruralion Baeneduren
91843068,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Professor Orb,U.N.N.,Ruralion Baeneduren
91947739,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Sling ,RED CURTAIN,Siras Invictus
91977387,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Rope of Entanglement,BORDERLANDS,Thaldrak Battlehammer
91992005,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Crossbow bolts (100) ,U.N.N.,Ruralion Baeneduren
92027482,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Power,SABLE,Nundro Rockseeker
92029826,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystal Ball of True Seeing,SABLE,Nundro Rockseeker
92031343,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows +1,SABLE,Nundro Rockseeker
92135816,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Blowgun ,U.N.N.,Ruralion Baeneduren
92140452,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger of Venom,SABLE,Nundro Rockseeker
92166006,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,WAND,Wand of Scowls,ARCANTIC,Enthoril Murkywaters
92189633,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ingots of the Skold Rune,RED CURTAIN,Siras Invictus
92270809,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Fan),MYTHAL,Arentian Mythrandius
92325788,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Fire Elemental Essence Shard,U.N.N.,Ruralion Baeneduren
92346992,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Lantern, bullseye ",U.N.N.,Ruralion Baeneduren
92403786,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Manual of Gainful Exercise,U.N.N.,Ruralion Baeneduren
92482837,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Libram of Souls & Flesh,U.N.N.,Ruralion Baeneduren
92491661,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Driftglobe,U.N.N.,Ruralion Baeneduren
92539266,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Sovereign Glue,SABLE,Nundro Rockseeker
92631854,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Book ,RED CURTAIN,Siras Invictus
92667203,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Scale, merchant’s ",BORDERLANDS,Thaldrak Battlehammer
92701614,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Kythrian Manchineel Focus,ARCANTIC,Enthoril Murkywaters
92734171,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Horn,BORDERLANDS,Thaldrak Battlehammer
92740849,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Inquisitives Goggles,BORDERLANDS,Thaldrak Battlehammer
92766579,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Lordly Might,MYTHAL,Arentian Mythrandius
92817989,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Red Dragon Mask,MYTHAL,Arentian Mythrandius
92963784,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Hellsteel Martial Melee Weapon,RED CURTAIN,Siras Invictus
93020793,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Hat of Disguise,BORDERLANDS,Thaldrak Battlehammer
